"","location","year","date","julian","water","air","dmean_1","dmean_2","dmean_3","dmean_4","dmean_5","dmean_6","cair","X.1","X","n_days","expected_days","complete"
"1354","genesee",2013,2013-04-11,101,8.7,2.8,6.1,11.7,10,14.15,2,3.1,7.12142857142857,11,11,112,112,TRUE
"1355","genesee",2013,2013-04-12,102,6.1,6.95,2.8,6.1,11.7,10,14.15,2,7.67142857142857,11,11,112,112,TRUE
"1356","genesee",2013,2013-04-13,103,6,5.85,6.95,2.8,6.1,11.7,10,14.15,8.22142857142857,11,11,112,112,TRUE
"1357","genesee",2013,2013-04-14,104,6.4,5,5.85,6.95,2.8,6.1,11.7,10,6.91428571428571,11,11,112,112,TRUE
"1358","genesee",2013,2013-04-15,105,7.2,12.75,5,5.85,6.95,2.8,6.1,11.7,7.30714285714286,11,11,112,112,TRUE
"1359","genesee",2013,2013-04-16,106,8.5,12.8,12.75,5,5.85,6.95,2.8,6.1,7.46428571428571,11,11,112,112,TRUE
"1360","genesee",2013,2013-04-17,107,8.8,6.95,12.8,12.75,5,5.85,6.95,2.8,7.58571428571429,11,11,112,112,TRUE
"1361","genesee",2013,2013-04-18,108,9.5,16.1,6.95,12.8,12.75,5,5.85,6.95,9.48571428571429,11,11,112,112,TRUE
"1362","genesee",2013,2013-04-19,109,10.2,14.45,16.1,6.95,12.8,12.75,5,5.85,10.5571428571429,11,11,112,112,TRUE
"1363","genesee",2013,2013-04-20,110,9.5,3.05,14.45,16.1,6.95,12.8,12.75,5,10.1571428571429,11,11,112,112,TRUE
"1364","genesee",2013,2013-04-21,111,9.3,1.45,3.05,14.45,16.1,6.95,12.8,12.75,9.65,11,11,112,112,TRUE
"1365","genesee",2013,2013-04-22,112,10.1,7.3,1.45,3.05,14.45,16.1,6.95,12.8,8.87142857142857,11,11,112,112,TRUE
"1366","genesee",2013,2013-04-23,113,11,11.4,7.3,1.45,3.05,14.45,16.1,6.95,8.67142857142857,11,11,112,112,TRUE
"1367","genesee",2013,2013-04-24,114,10.5,11.95,11.4,7.3,1.45,3.05,14.45,16.1,9.38571428571429,11,11,112,112,TRUE
"1368","genesee",2013,2013-04-25,115,10.8,7.2,11.95,11.4,7.3,1.45,3.05,14.45,8.11428571428571,11,11,112,112,TRUE
"1369","genesee",2013,2013-04-26,116,11.7,7.5,7.2,11.95,11.4,7.3,1.45,3.05,7.12142857142857,11,11,112,112,TRUE
"1370","genesee",2013,2013-04-27,117,12.2,11.1,7.5,7.2,11.95,11.4,7.3,1.45,8.27142857142857,11,11,112,112,TRUE
"1371","genesee",2013,2013-04-28,118,12.9,15.3,11.1,7.5,7.2,11.95,11.4,7.3,10.25,11,11,112,112,TRUE
"1372","genesee",2013,2013-04-29,119,13.4,14.45,15.3,11.1,7.5,7.2,11.95,11.4,11.2714285714286,11,11,112,112,TRUE
"1373","genesee",2013,2013-04-30,120,14.3,18.6,14.45,15.3,11.1,7.5,7.2,11.95,12.3,11,11,112,112,TRUE
"1374","genesee",2013,2013-05-01,121,15.4,20.3,18.6,14.45,15.3,11.1,7.5,7.2,13.4928571428571,11,11,112,112,TRUE
"1375","genesee",2013,2013-05-02,122,16.4,18.85,20.3,18.6,14.45,15.3,11.1,7.5,15.1571428571429,11,11,112,112,TRUE
"1376","genesee",2013,2013-05-03,123,17.4,17.8,18.85,20.3,18.6,14.45,15.3,11.1,16.6285714285714,11,11,112,112,TRUE
"1377","genesee",2013,2013-05-04,124,18.1,17.8,17.8,18.85,20.3,18.6,14.45,15.3,17.5857142857143,11,11,112,112,TRUE
"1378","genesee",2013,2013-05-05,125,18.5,16.35,17.8,17.8,18.85,20.3,18.6,14.45,17.7357142857143,11,11,112,112,TRUE
"1379","genesee",2013,2013-05-06,126,18.7,16.65,16.35,17.8,17.8,18.85,20.3,18.6,18.05,11,11,112,112,TRUE
"1380","genesee",2013,2013-05-07,127,19.2,17.8,16.65,16.35,17.8,17.8,18.85,20.3,17.9357142857143,11,11,112,112,TRUE
"1381","genesee",2013,2013-05-08,128,19.4,16.95,17.8,16.65,16.35,17.8,17.8,18.85,17.4571428571429,11,11,112,112,TRUE
"1382","genesee",2013,2013-05-09,129,19.4,17.8,16.95,17.8,16.65,16.35,17.8,17.8,17.3071428571429,11,11,112,112,TRUE
"1383","genesee",2013,2013-05-10,130,18.8,17.75,17.8,16.95,17.8,16.65,16.35,17.8,17.3,11,11,112,112,TRUE
"1384","genesee",2013,2013-05-11,131,18,11.7,17.75,17.8,16.95,17.8,16.65,16.35,16.4285714285714,11,11,112,112,TRUE
"1385","genesee",2013,2013-05-12,132,16.6,6.95,11.7,17.75,17.8,16.95,17.8,16.65,15.0857142857143,11,11,112,112,TRUE
"1386","genesee",2013,2013-05-13,133,14.7,5.85,6.95,11.7,17.75,17.8,16.95,17.8,13.5428571428571,11,11,112,112,TRUE
"1387","genesee",2013,2013-05-14,134,13.6,7.8,5.85,6.95,11.7,17.75,17.8,16.95,12.1142857142857,11,11,112,112,TRUE
"1388","genesee",2013,2013-05-15,135,13.7,17.75,7.8,5.85,6.95,11.7,17.75,17.8,12.2285714285714,11,11,112,112,TRUE
"1389","genesee",2013,2013-05-16,136,14.8,17.2,17.75,7.8,5.85,6.95,11.7,17.75,12.1428571428571,11,11,112,112,TRUE
"1390","genesee",2013,2013-05-17,137,15.5,11.95,17.2,17.75,7.8,5.85,6.95,11.7,11.3142857142857,11,11,112,112,TRUE
"1391","genesee",2013,2013-05-18,138,16.1,13.9,11.95,17.2,17.75,7.8,5.85,6.95,11.6285714285714,11,11,112,112,TRUE
"1392","genesee",2013,2013-05-19,139,17.3,21.1,13.9,11.95,17.2,17.75,7.8,5.85,13.65,11,11,112,112,TRUE
"1393","genesee",2013,2013-05-20,140,18.8,22.75,21.1,13.9,11.95,17.2,17.75,7.8,16.0642857142857,11,11,112,112,TRUE
"1394","genesee",2013,2013-05-21,141,20.2,23.6,22.75,21.1,13.9,11.95,17.2,17.75,18.3214285714286,11,11,112,112,TRUE
"1395","genesee",2013,2013-05-22,142,21,23.9,23.6,22.75,21.1,13.9,11.95,17.2,19.2,11,11,112,112,TRUE
"1396","genesee",2013,2013-05-23,143,21.7,15.85,23.9,23.6,22.75,21.1,13.9,11.95,19.0071428571429,11,11,112,112,TRUE
"1397","genesee",2013,2013-05-24,144,20.4,7.5,15.85,23.9,23.6,22.75,21.1,13.9,18.3714285714286,11,11,112,112,TRUE
"1398","genesee",2013,2013-05-25,145,19.4,9.7,7.5,15.85,23.9,23.6,22.75,21.1,17.7714285714286,11,11,112,112,TRUE
"1399","genesee",2013,2013-05-26,146,18.2,11.95,9.7,7.5,15.85,23.9,23.6,22.75,16.4642857142857,11,11,112,112,TRUE
"1400","genesee",2013,2013-05-27,147,17.9,13.05,11.95,9.7,7.5,15.85,23.9,23.6,15.0785714285714,11,11,112,112,TRUE
"1401","genesee",2013,2013-05-28,148,17.4,13.9,13.05,11.95,9.7,7.5,15.85,23.9,13.6928571428571,11,11,112,112,TRUE
"1402","genesee",2013,2013-05-29,149,17.4,21.95,13.9,13.05,11.95,9.7,7.5,15.85,13.4142857142857,11,11,112,112,TRUE
"1403","genesee",2013,2013-05-30,150,18.4,24.15,21.95,13.9,13.05,11.95,9.7,7.5,14.6,11,11,112,112,TRUE
"1404","genesee",2013,2013-05-31,151,19.5,26.1,24.15,21.95,13.9,13.05,11.95,9.7,17.2571428571429,11,11,112,112,TRUE
"1405","genesee",2013,2013-06-01,152,20.7,25.55,26.1,24.15,21.95,13.9,13.05,11.95,19.5214285714286,11,11,112,112,TRUE
"1406","genesee",2013,2013-06-02,153,22.1,19.15,25.55,26.1,24.15,21.95,13.9,13.05,20.55,11,11,112,112,TRUE
"1407","genesee",2013,2013-06-03,154,21.9,14.45,19.15,25.55,26.1,24.15,21.95,13.9,20.75,11,11,112,112,TRUE
"1408","genesee",2013,2013-06-04,155,20.9,14.15,14.45,19.15,25.55,26.1,24.15,21.95,20.7857142857143,11,11,112,112,TRUE
"1409","genesee",2013,2013-06-05,156,20.1,15,14.15,14.45,19.15,25.55,26.1,24.15,19.7928571428571,11,11,112,112,TRUE
"1410","genesee",2013,2013-06-06,157,19,13.9,15,14.15,14.45,19.15,25.55,26.1,18.3285714285714,11,11,112,112,TRUE
"1411","genesee",2013,2013-06-07,158,16.7,15.25,13.9,15,14.15,14.45,19.15,25.55,16.7785714285714,11,11,112,112,TRUE
"1412","genesee",2013,2013-06-08,159,15.8,15.8,15.25,13.9,15,14.15,14.45,19.15,15.3857142857143,11,11,112,112,TRUE
"1413","genesee",2013,2013-06-09,160,16.4,18.05,15.8,15.25,13.9,15,14.15,14.45,15.2285714285714,11,11,112,112,TRUE
"1414","genesee",2013,2013-06-10,161,17.2,19.45,18.05,15.8,15.25,13.9,15,14.15,15.9428571428571,11,11,112,112,TRUE
"1415","genesee",2013,2013-06-11,162,17.7,17.8,19.45,18.05,15.8,15.25,13.9,15,16.4642857142857,11,11,112,112,TRUE
"1416","genesee",2013,2013-06-12,163,18.4,17.8,17.8,19.45,18.05,15.8,15.25,13.9,16.8642857142857,11,11,112,112,TRUE
"1417","genesee",2013,2013-06-13,164,18.5,16.1,17.8,17.8,19.45,18.05,15.8,15.25,17.1785714285714,11,11,112,112,TRUE
"1418","genesee",2013,2013-06-14,165,17.5,17.2,16.1,17.8,17.8,19.45,18.05,15.8,17.4571428571429,11,11,112,112,TRUE
"1419","genesee",2013,2013-06-15,166,18.1,17.5,17.2,16.1,17.8,17.8,19.45,18.05,17.7,11,11,112,112,TRUE
"1420","genesee",2013,2013-06-16,167,18.2,20.55,17.5,17.2,16.1,17.8,17.8,19.45,18.0571428571429,11,11,112,112,TRUE
"1421","genesee",2013,2013-06-17,168,18.7,20.85,20.55,17.5,17.2,16.1,17.8,17.8,18.2571428571429,11,11,112,112,TRUE
"1422","genesee",2013,2013-06-18,169,19.4,16.95,20.85,20.55,17.5,17.2,16.1,17.8,18.1357142857143,11,11,112,112,TRUE
"1423","genesee",2013,2013-06-19,170,19.6,14.7,16.95,20.85,20.55,17.5,17.2,16.1,17.6928571428571,11,11,112,112,TRUE
"1424","genesee",2013,2013-06-20,171,19.8,16.1,14.7,16.95,20.85,20.55,17.5,17.2,17.6928571428571,11,11,112,112,TRUE
"1425","genesee",2013,2013-06-21,172,20.1,19.45,16.1,14.7,16.95,20.85,20.55,17.5,18.0142857142857,11,11,112,112,TRUE
"1426","genesee",2013,2013-06-22,173,20.8,22.8,19.45,16.1,14.7,16.95,20.85,20.55,18.7714285714286,11,11,112,112,TRUE
"1427","genesee",2013,2013-06-23,174,21.9,26.95,22.8,19.45,16.1,14.7,16.95,20.85,19.6857142857143,11,11,112,112,TRUE
"1428","genesee",2013,2013-06-24,175,23.1,25.85,26.95,22.8,19.45,16.1,14.7,16.95,20.4,11,11,112,112,TRUE
"1429","genesee",2013,2013-06-25,176,23.8,24.7,25.85,26.95,22.8,19.45,16.1,14.7,21.5071428571429,11,11,112,112,TRUE
"1430","genesee",2013,2013-06-26,177,24.4,25,24.7,25.85,26.95,22.8,19.45,16.1,22.9785714285714,11,11,112,112,TRUE
"1431","genesee",2013,2013-06-27,178,24.9,22.75,25,24.7,25.85,26.95,22.8,19.45,23.9285714285714,11,11,112,112,TRUE
"1432","genesee",2013,2013-06-28,179,23.9,18.35,22.75,25,24.7,25.85,26.95,22.8,23.7714285714286,11,11,112,112,TRUE
"1433","genesee",2013,2013-06-29,180,21.9,20.85,18.35,22.75,25,24.7,25.85,26.95,23.4928571428571,11,11,112,112,TRUE
"1434","genesee",2013,2013-06-30,181,21.1,20.3,20.85,18.35,22.75,25,24.7,25.85,22.5428571428571,11,11,112,112,TRUE
"1435","genesee",2013,2013-07-01,182,21.1,18.35,20.3,20.85,18.35,22.75,25,24.7,21.4714285714286,11,11,112,112,TRUE
"1436","genesee",2013,2013-07-02,183,20.8,21.15,18.35,20.3,20.85,18.35,22.75,25,20.9642857142857,11,11,112,112,TRUE
"1437","genesee",2013,2013-07-03,184,21.6,25,21.15,18.35,20.3,20.85,18.35,22.75,20.9642857142857,11,11,112,112,TRUE
"1438","genesee",2013,2013-07-04,185,22.2,25.55,25,21.15,18.35,20.3,20.85,18.35,21.3642857142857,11,11,112,112,TRUE
"1439","genesee",2013,2013-07-05,186,23.1,25.85,25.55,25,21.15,18.35,20.3,20.85,22.4357142857143,11,11,112,112,TRUE
"1440","genesee",2013,2013-07-06,187,23.9,25,25.85,25.55,25,21.15,18.35,20.3,23.0285714285714,11,11,112,112,TRUE
"1441","genesee",2013,2013-07-07,188,24.6,25,25,25.85,25.55,25,21.15,18.35,23.7,11,11,112,112,TRUE
"1442","genesee",2013,2013-07-08,189,24.9,25.25,25,25,25.85,25.55,25,21.15,24.6857142857143,11,11,112,112,TRUE
"1443","genesee",2013,2013-07-09,190,25.1,25,25.25,25,25,25.85,25.55,25,25.2357142857143,11,11,112,112,TRUE
"1444","genesee",2013,2013-07-10,191,25.3,25.85,25,25.25,25,25,25.85,25.55,25.3571428571429,11,11,112,112,TRUE
"1445","genesee",2013,2013-07-11,192,24.8,21.4,25.85,25,25.25,25,25,25.85,24.7642857142857,11,11,112,112,TRUE
"1446","genesee",2013,2013-07-12,193,24.4,20.25,21.4,25.85,25,25.25,25,25,23.9642857142857,11,11,112,112,TRUE
"1447","genesee",2013,2013-07-13,194,24,21.4,20.25,21.4,25.85,25,25.25,25,23.45,11,11,112,112,TRUE
"1448","genesee",2013,2013-07-14,195,24.5,26.1,21.4,20.25,21.4,25.85,25,25.25,23.6071428571429,11,11,112,112,TRUE
"1449","genesee",2013,2013-07-15,196,25,26.7,26.1,21.4,20.25,21.4,25.85,25,23.8142857142857,11,11,112,112,TRUE
"1450","genesee",2013,2013-07-16,197,25.7,26.4,26.7,26.1,21.4,20.25,21.4,25.85,24.0142857142857,11,11,112,112,TRUE
"1451","genesee",2013,2013-07-17,198,26.5,27.8,26.4,26.7,26.1,21.4,20.25,21.4,24.2928571428571,11,11,112,112,TRUE
"1452","genesee",2013,2013-07-18,199,27.1,28.3,27.8,26.4,26.7,26.1,21.4,20.25,25.2785714285714,11,11,112,112,TRUE
"1453","genesee",2013,2013-07-19,200,27.7,27.5,28.3,27.8,26.4,26.7,26.1,21.4,26.3142857142857,11,11,112,112,TRUE
"1454","genesee",2013,2013-07-20,201,27.4,23.35,27.5,28.3,27.8,26.4,26.7,26.1,26.5928571428571,11,11,112,112,TRUE
"1455","genesee",2013,2013-07-21,202,26.7,20.55,23.35,27.5,28.3,27.8,26.4,26.7,25.8,11,11,112,112,TRUE
"1456","genesee",2013,2013-07-22,203,25.9,21.95,20.55,23.35,27.5,28.3,27.8,26.4,25.1214285714286,11,11,112,112,TRUE
"1457","genesee",2017,2017-04-02,92,5.5,7,3.35,4.7,2.8,5.3,8.1,11.65,6.12857142857143,13,13,112,112,TRUE
"1458","genesee",2017,2017-04-03,93,6.4,10.55,7,3.35,4.7,2.8,5.3,8.1,5.97142857142857,13,13,112,112,TRUE
"1459","genesee",2017,2017-04-04,94,7.9,13.05,10.55,7,3.35,4.7,2.8,5.3,6.67857142857143,13,13,112,112,TRUE
"1460","genesee",2017,2017-04-05,95,8.4,7.8,13.05,10.55,7,3.35,4.7,2.8,7.03571428571429,13,13,112,112,TRUE
"1461","genesee",2017,2017-04-06,96,8.2,5.85,7.8,13.05,10.55,7,3.35,4.7,7.47142857142857,13,13,112,112,TRUE
"1462","genesee",2017,2017-04-07,97,6.9,1.7,5.85,7.8,13.05,10.55,7,3.35,7.04285714285714,13,13,112,112,TRUE
"1463","genesee",2017,2017-04-08,98,5.6,5.05,1.7,5.85,7.8,13.05,10.55,7,7.28571428571429,13,13,112,112,TRUE
"1464","genesee",2017,2017-04-09,99,6.5,12.5,5.05,1.7,5.85,7.8,13.05,10.55,8.07142857142857,13,13,112,112,TRUE
"1465","genesee",2017,2017-04-10,100,9.1,20,12.5,5.05,1.7,5.85,7.8,13.05,9.42142857142857,13,13,112,112,TRUE
"1466","genesee",2017,2017-04-11,101,10.6,16.4,20,12.5,5.05,1.7,5.85,7.8,9.9,13,13,112,112,TRUE
"1467","genesee",2017,2017-04-12,102,10.3,8.6,16.4,20,12.5,5.05,1.7,5.85,10.0142857142857,13,13,112,112,TRUE
"1468","genesee",2017,2017-04-13,103,9.2,6.95,8.6,16.4,20,12.5,5.05,1.7,10.1714285714286,13,13,112,112,TRUE
"1469","genesee",2017,2017-04-14,104,9,9.45,6.95,8.6,16.4,20,12.5,5.05,11.2785714285714,13,13,112,112,TRUE
"1470","genesee",2017,2017-04-15,105,9.2,12.5,9.45,6.95,8.6,16.4,20,12.5,12.3428571428571,13,13,112,112,TRUE
"1471","genesee",2017,2017-04-16,106,10.2,20.3,12.5,9.45,6.95,8.6,16.4,20,13.4571428571429,13,13,112,112,TRUE
"1472","genesee",2017,2017-04-17,107,11.6,9.45,20.3,12.5,9.45,6.95,8.6,16.4,11.95,13,13,112,112,TRUE
"1473","genesee",2017,2017-04-18,108,11.5,6.4,9.45,20.3,12.5,9.45,6.95,8.6,10.5214285714286,13,13,112,112,TRUE
"1474","genesee",2017,2017-04-19,109,11.2,11.4,6.4,9.45,20.3,12.5,9.45,6.95,10.9214285714286,13,13,112,112,TRUE
"1475","genesee",2017,2017-04-20,110,11.6,9.15,11.4,6.4,9.45,20.3,12.5,9.45,11.2357142857143,13,13,112,112,TRUE
"1476","genesee",2017,2017-04-21,111,11.3,11.65,9.15,11.4,6.4,9.45,20.3,12.5,11.55,13,13,112,112,TRUE
"1477","genesee",2017,2017-04-22,112,11.1,8.3,11.65,9.15,11.4,6.4,9.45,20.3,10.95,13,13,112,112,TRUE
"1478","genesee",2017,2017-04-23,113,11.1,11.1,8.3,11.65,9.15,11.4,6.4,9.45,9.63571428571429,13,13,112,112,TRUE
"1479","genesee",2017,2017-04-24,114,11.5,8.9,11.1,8.3,11.65,9.15,11.4,6.4,9.55714285714286,13,13,112,112,TRUE
"1480","genesee",2017,2017-04-25,115,12.1,11.95,8.9,11.1,8.3,11.65,9.15,11.4,10.35,13,13,112,112,TRUE
"1481","genesee",2017,2017-04-26,116,12.9,16.4,11.95,8.9,11.1,8.3,11.65,9.15,11.0642857142857,13,13,112,112,TRUE
"1482","genesee",2017,2017-04-27,117,14.2,21.95,16.4,11.95,8.9,11.1,8.3,11.65,12.8928571428571,13,13,112,112,TRUE
"1483","genesee",2017,2017-04-28,118,14.8,15.85,21.95,16.4,11.95,8.9,11.1,8.3,13.4928571428571,13,13,112,112,TRUE
"1484","genesee",2017,2017-04-29,119,14.8,12.5,15.85,21.95,16.4,11.95,8.9,11.1,14.0928571428571,13,13,112,112,TRUE
"1485","genesee",2017,2017-04-30,120,14.3,8.9,12.5,15.85,21.95,16.4,11.95,8.9,13.7785714285714,13,13,112,112,TRUE
"1486","genesee",2017,2017-05-01,121,14.6,13.6,8.9,12.5,15.85,21.95,16.4,11.95,14.45,13,13,112,112,TRUE
"1487","genesee",2017,2017-05-02,122,13.9,11.35,13.6,8.9,12.5,15.85,21.95,16.4,14.3642857142857,13,13,112,112,TRUE
"1488","genesee",2017,2017-05-03,123,13.3,9.75,11.35,13.6,8.9,12.5,15.85,21.95,13.4142857142857,13,13,112,112,TRUE
"1489","genesee",2017,2017-05-04,124,12.6,8.6,9.75,11.35,13.6,8.9,12.5,15.85,11.5071428571429,13,13,112,112,TRUE
"1490","genesee",2017,2017-05-05,125,11.7,11.9,8.6,9.75,11.35,13.6,8.9,12.5,10.9428571428571,13,13,112,112,TRUE
"1491","genesee",2017,2017-05-06,126,10.9,7.5,11.9,8.6,9.75,11.35,13.6,8.9,10.2285714285714,13,13,112,112,TRUE
"1492","genesee",2017,2017-05-07,127,10.1,6.1,7.5,11.9,8.6,9.75,11.35,13.6,9.82857142857143,13,13,112,112,TRUE
"1493","genesee",2017,2017-05-08,128,9.5,6.95,6.1,7.5,11.9,8.6,9.75,11.35,8.87857142857143,13,13,112,112,TRUE
"1494","genesee",2017,2017-05-09,129,9.8,6.7,6.95,6.1,7.5,11.9,8.6,9.75,8.21428571428571,13,13,112,112,TRUE
"1495","genesee",2017,2017-05-10,130,11,6.95,6.7,6.95,6.1,7.5,11.9,8.6,7.81428571428571,13,13,112,112,TRUE
"1496","genesee",2017,2017-05-11,131,11.3,10.3,6.95,6.7,6.95,6.1,7.5,11.9,8.05714285714286,13,13,112,112,TRUE
"1497","genesee",2017,2017-05-12,132,11.5,11.4,10.3,6.95,6.7,6.95,6.1,7.5,7.98571428571429,13,13,112,112,TRUE
"1498","genesee",2017,2017-05-13,133,12,12.5,11.4,10.3,6.95,6.7,6.95,6.1,8.7,13,13,112,112,TRUE
"1499","genesee",2017,2017-05-14,134,12.5,11.95,12.5,11.4,10.3,6.95,6.7,6.95,9.53571428571429,13,13,112,112,TRUE
"1500","genesee",2017,2017-05-15,135,13.2,13.9,11.95,12.5,11.4,10.3,6.95,6.7,10.5285714285714,13,13,112,112,TRUE
"1501","genesee",2017,2017-05-16,136,13.5,14.2,13.9,11.95,12.5,11.4,10.3,6.95,11.6,13,13,112,112,TRUE
"1502","genesee",2017,2017-05-17,137,14.7,21.1,14.2,13.9,11.95,12.5,11.4,10.3,13.6214285714286,13,13,112,112,TRUE
"1503","genesee",2017,2017-05-18,138,16.5,24.2,21.1,14.2,13.9,11.95,12.5,11.4,15.6071428571429,13,13,112,112,TRUE
"1504","genesee",2017,2017-05-19,139,17.3,16.15,24.2,21.1,14.2,13.9,11.95,12.5,16.2857142857143,13,13,112,112,TRUE
"1505","genesee",2017,2017-05-20,140,17.6,12.2,16.15,24.2,21.1,14.2,13.9,11.95,16.2428571428571,13,13,112,112,TRUE
"1506","genesee",2017,2017-05-21,141,17.7,17.5,12.2,16.15,24.2,21.1,14.2,13.9,17.0357142857143,13,13,112,112,TRUE
"1507","genesee",2017,2017-05-22,142,17.5,15,17.5,12.2,16.15,24.2,21.1,14.2,17.1928571428571,13,13,112,112,TRUE
"1508","genesee",2017,2017-05-23,143,17.3,16.65,15,17.5,12.2,16.15,24.2,21.1,17.5428571428571,13,13,112,112,TRUE
"1509","genesee",2017,2017-05-24,144,17.8,19.2,16.65,15,17.5,12.2,16.15,24.2,17.2714285714286,13,13,112,112,TRUE
"1510","genesee",2017,2017-05-25,145,17.7,16.4,19.2,16.65,15,17.5,12.2,16.15,16.1571428571429,13,13,112,112,TRUE
"1511","genesee",2017,2017-05-26,146,16.7,15.85,16.4,19.2,16.65,15,17.5,12.2,16.1142857142857,13,13,112,112,TRUE
"1512","genesee",2017,2017-05-27,147,15.9,15.55,15.85,16.4,19.2,16.65,15,17.5,16.5928571428571,13,13,112,112,TRUE
"1513","genesee",2017,2017-05-28,148,15.9,17.75,15.55,15.85,16.4,19.2,16.65,15,16.6285714285714,13,13,112,112,TRUE
"1514","genesee",2017,2017-05-29,149,17.3,20.55,17.75,15.55,15.85,16.4,19.2,16.65,17.4214285714286,13,13,112,112,TRUE
"1515","genesee",2017,2017-05-30,150,18.4,20.3,20.55,17.75,15.55,15.85,16.4,19.2,17.9428571428571,13,13,112,112,TRUE
"1516","genesee",2017,2017-05-31,151,18.8,19.15,20.3,20.55,17.75,15.55,15.85,16.4,17.9357142857143,13,13,112,112,TRUE
"1517","genesee",2017,2017-06-01,152,19.3,15.3,19.15,20.3,20.55,17.75,15.55,15.85,17.7785714285714,13,13,112,112,TRUE
"1518","genesee",2017,2017-06-02,153,19.1,14.15,15.3,19.15,20.3,20.55,17.75,15.55,17.5357142857143,13,13,112,112,TRUE
"1519","genesee",2017,2017-06-03,154,19,15,14.15,15.3,19.15,20.3,20.55,17.75,17.4571428571429,13,13,112,112,TRUE
"1520","genesee",2017,2017-06-04,155,18.6,14.7,15,14.15,15.3,19.15,20.3,20.55,17.0214285714286,13,13,112,112,TRUE
"1521","genesee",2017,2017-06-05,156,18.2,16.1,14.7,15,14.15,15.3,19.15,20.3,16.3857142857143,13,13,112,112,TRUE
"1522","genesee",2017,2017-06-06,157,17.7,15,16.1,14.7,15,14.15,15.3,19.15,15.6285714285714,13,13,112,112,TRUE
"1523","genesee",2017,2017-06-07,158,17.8,15.6,15,16.1,14.7,15,14.15,15.3,15.1214285714286,13,13,112,112,TRUE
"1524","genesee",2017,2017-06-08,159,18.4,16.9,15.6,15,16.1,14.7,15,14.15,15.35,13,13,112,112,TRUE
"1525","genesee",2017,2017-06-09,160,19.2,18.6,16.9,15.6,15,16.1,14.7,15,15.9857142857143,13,13,112,112,TRUE
"1526","genesee",2017,2017-06-10,161,20.1,22.75,18.6,16.9,15.6,15,16.1,14.7,17.0928571428571,13,13,112,112,TRUE
"1527","genesee",2017,2017-06-11,162,21.1,25,22.75,18.6,16.9,15.6,15,16.1,18.5642857142857,13,13,112,112,TRUE
"1528","genesee",2017,2017-06-12,163,22.3,25.8,25,22.75,18.6,16.9,15.6,15,19.95,13,13,112,112,TRUE
"1529","genesee",2017,2017-06-13,164,23.3,22.2,25.8,25,22.75,18.6,16.9,15.6,20.9785714285714,13,13,112,112,TRUE
"1530","genesee",2017,2017-06-14,165,23.5,18.05,22.2,25.8,25,22.75,18.6,16.9,21.3285714285714,13,13,112,112,TRUE
"1531","genesee",2017,2017-06-15,166,23,19.75,18.05,22.2,25.8,25,22.75,18.6,21.7357142857143,13,13,112,112,TRUE
"1532","genesee",2017,2017-06-16,167,22.2,25,19.75,18.05,22.2,25.8,25,22.75,22.65,13,13,112,112,TRUE
"1533","genesee",2017,2017-06-17,168,22.2,25.85,25,19.75,18.05,22.2,25.8,25,23.0928571428571,13,13,112,112,TRUE
"1534","genesee",2017,2017-06-18,169,22.8,26.95,25.85,25,19.75,18.05,22.2,25.8,23.3714285714286,13,13,112,112,TRUE
"1535","genesee",2017,2017-06-19,170,23.3,22.8,26.95,25.85,25,19.75,18.05,22.2,22.9428571428571,13,13,112,112,TRUE
"1536","genesee",2017,2017-06-20,171,23,20,22.8,26.95,25.85,25,19.75,18.05,22.6285714285714,13,13,112,112,TRUE
"1537","genesee",2017,2017-06-21,172,22.2,18.3,20,22.8,26.95,25.85,25,19.75,22.6642857142857,13,13,112,112,TRUE
"1538","genesee",2017,2017-06-22,173,21.6,20.3,18.3,20,22.8,26.95,25.85,25,22.7428571428571,13,13,112,112,TRUE
"1539","genesee",2017,2017-06-23,174,21.7,24.45,20.3,18.3,20,22.8,26.95,25.85,22.6642857142857,13,13,112,112,TRUE
"1540","genesee",2017,2017-06-24,175,22.1,20,24.45,20.3,18.3,20,22.8,26.95,21.8285714285714,13,13,112,112,TRUE
"1541","genesee",2017,2017-06-25,176,21.8,18.85,20,24.45,20.3,18.3,20,22.8,20.6714285714286,13,13,112,112,TRUE
"1542","genesee",2017,2017-06-26,177,21.7,17.75,18.85,20,24.45,20.3,18.3,20,19.95,13,13,112,112,TRUE
"1543","genesee",2017,2017-06-27,178,21.2,16.4,17.75,18.85,20,24.45,20.3,18.3,19.4357142857143,13,13,112,112,TRUE
"1544","genesee",2017,2017-06-28,179,20.5,18.05,16.4,17.75,18.85,20,24.45,20.3,19.4,13,13,112,112,TRUE
"1545","genesee",2017,2017-06-29,180,20.2,21.4,18.05,16.4,17.75,18.85,20,24.45,19.5571428571429,13,13,112,112,TRUE
"1546","genesee",2017,2017-06-30,181,20.4,23.9,21.4,18.05,16.4,17.75,18.85,20,19.4785714285714,13,13,112,112,TRUE
"1547","genesee",2017,2017-07-01,182,20.9,21.7,23.9,21.4,18.05,16.4,17.75,18.85,19.7214285714286,13,13,112,112,TRUE
"1548","genesee",2017,2017-07-02,183,21.1,21.7,21.7,23.9,21.4,18.05,16.4,17.75,20.1285714285714,13,13,112,112,TRUE
"1549","genesee",2017,2017-07-03,184,22,20,21.7,21.7,23.9,21.4,18.05,16.4,20.45,13,13,112,112,TRUE
